Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3(),Raw power(),Power Percent(%)()
 19:44:57.134,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, -0.192, -0.446, -0.812, 4.761, 1.404, -184.753, , , , , , , 179.846, -0.851, -116.12, -78.300, 13.100, -69.807, 20.47, 0.00659, 0.52206, -0.85281, 0.00018, 406, 100,
 19:44:57.135,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, -0.215, -0.416, -1.229, -0.244, 0.549, -183.411, , , , , , , 179.846, -0.857, -114.285, -78.300, 13.100, -69.807, 20.47, 0.00659, 0.52206, -0.85281, 0.00018, 406, 100,
 19:44:57.135,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, -0.15, -0.414, -1.235, -3.052, 1.526, -178.955, , , , , , , 179.802, -0.862, -112.473, -78.300, 13.100, -69.807, 20.47, 0.00659, 0.52206, -0.85281, 0.00018, 406, 100,
 19:44:57.135,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, -0.07, -0.418, -0.907, -0.244, 1.892, -176.086, , , , , , , 179.764, -0.873, -110.704, -78.300, 13.100, -69.807, 20.47, 0.00659, 0.52206, -0.85281, 0.00018, 406, 100,
 19:44:57.135,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, -0.039, -0.404, -0.755, 2.686, 1.404, -176.086, , , , , , , 179.758, -0.879, -108.946, -78.300, 13.100, -69.807, 20.47, 0.00659, 0.52206, -0.85281, 0.00018, 406, 100,
 19:44:57.135,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, -0.032, -0.374, -0.932, 2.258, 1.038, -175.415, , , , , , , 179.764, -0.884, -107.188, -78.300, 13.100, -69.807, 20.47, 0.00659, 0.52206, -0.85281, 0.00018, 406, 100,
 19:44:57.135,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, -0.044, -0.353, -1.143, -0.732, 0.916, -175.11, , , , , , , 179.747, -0.884, -105.436, -78.300, 13.100, -69.807, 20.47, 0.00659, 0.52206, -0.85281, 0.00018, 406, 100,
 19:44:57.354,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, -0.049, -0.36, -1.071, -1.404, 1.038, -173.828, , , , , , , 179.714, -0.89, -103.694, -78.300, 13.100, -69.807, 20.47, 0.00659, 0.52206, -0.85281, 0.00018, 406, 100,
 19:44:57.381,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, -0.059, -0.379, -0.86, 1.343, 0.854, -172.607, , , , , , , 179.692, -0.884, -101.964, -78.300, 13.100, -69.807, 20.47, 0.00659, 0.52206, -0.85281, 0.00018, 406, 100,
 19:44:57.382,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, -0.109, -0.382, -0.866, 2.808, 0.244, -171.448, , , , , , , 179.698, -0.884, -100.245, -78.300, 13.100, -69.807, 20.47, 0.00659, 0.52206, -0.85281, 0.00018, 406, 100,
 19:44:57.382,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, -0.981, -0.33, -1.073, 0.427, -7.874, -179.504, , , , , , , 179.692, -0.824, -98.503, -78.300, 13.100, -69.807, 20.47, 0.00659, 0.52206, -0.85281, 0.00018, 406, 100,
 19:44:57.382,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, -2.594, -0.308, -1.261, -1.16, -6.348, -173.462, , , , , , , 179.665, -0.747, -96.691, -78.300, 13.100, -69.807, 20.47, 0.00659, 0.52206, -0.85281, 0.00018, 406, 100,
 19:44:57.382,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, -3.597, -0.3, -1.105, -4.333, -6.226, -117.737, , , , , , , 179.621, -0.665, -95.262, -78.300, 13.100, -69.807, 20.47, 0.00659, 0.52206, -0.85281, 0.00018, 406, 100,
 19:44:57.382,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, -3.94, -0.275, -0.689, 2.747, 1.343, -67.505, , , , , , , 179.604, -0.637, -94.351, -78.300, 13.100, -69.807, 20.47, 0.00659, 0.52206, -0.85281, 0.00018, 406, 100,
 19:44:57.382,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, -3.137, -0.228, -0.632, 4.211, 7.568, 0, , , , , , , 179.643, -0.687, -94.059, -78.300, 13.100, -69.807, 20.47, 0.00659, 0.52206, -0.85281, 0.00018, 406, 100,
 19:44:57.398,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, -1.951, -0.144, -1.01, -0.122, 9.216, 38.208, , , , , , , 179.665, -0.769, -94.285, -78.300, 13.100, -69.807, 20.47, 0.00659, 0.52206, -0.85281, 0.00018, 406, 100,
 19:44:57.398,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, -0.591, -0.082, -1.192, -4.883, 6.836, 68.665, , , , , , , 179.637, -0.862, -94.85, -78.300, 13.100, -69.807, 20.47, 0.00659, 0.52206, -0.85281, 0.00018, 406, 100,
 19:44:57.398,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, 0.2, -0.013, -0.935, 0, 2.014, 71.594, , , , , , , 179.621, -0.912, -95.576, -78.300, 13.100, -69.807, 20.47, 0.00659, 0.52206, -0.85281, 0.00018, 406, 100,
 19:44:57.398,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, 0.639, 0.004, -0.889, 2.441, 3.723, 67.688, , , , , , , 179.654, -0.945, -96.262, -78.300, 13.100, -69.807, 20.47, 0.00659, 0.52206, -0.85281, 0.00018, 406, 100,
 19:44:57.398,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, 1.479, 0.021, -1.224, -0.732, -3.906, 64.331, , , , , , , 179.67, -0.956, -96.943, -78.300, 13.100, -69.807, 20.47, 0.00659, 0.52206, -0.85281, 0.00018, 406, 100,
 19:44:57.399,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, 1.486, 0.041, -1.244, -5.188, -3.174, 23.743, , , , , , , 179.643, -0.912, -97.383, -78.300, 13.100, -69.807, 20.47, 0.00659, 0.52206, -0.85281, 0.00018, 406, 100,
 19:44:57.399,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, 1.187, 0.014, -0.821, -2.014, -2.136, 3.54, , , , , , , 179.599, -0.895, -97.482, -78.300, 13.100, -69.807, 20.47, 0.00659, 0.52206, -0.85281, 0.00018, 406, 100,
 19:44:57.399,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, 0.677, 0.007, -0.532, 5.127, -1.831, -12.268, , , , , , , 179.621, -0.862, -97.443, -78.300, 13.100, -69.807, 20.47, 0.00659, 0.52206, -0.85281, 0.00018, 406, 100,
 19:44:57.417,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, 0.116, 0.035, -0.776, 5.432, 0.916, -25.513, , , , , , , 179.681, -0.873, -97.234, -78.300, 13.100, -69.807, 20.47, 0.00659, 0.52206, -0.85281, 0.00018, 406, 100,
 19:44:57.418,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, -0.132, 0.046, -1.251, 0.732, -0.488, -21.606, , , , , , , 179.709, -0.862, -96.993, -78.300, 13.100, -69.807, 20.47, 0.00806, 0.64972, -0.76007, 0.00067, 406, 100,
 19:44:57.418,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, -0.297, 0.037, -1.379, -4.639, -4.395, -19.287, , , , , , , 179.681, -0.846, -96.806, -78.300, 13.100, -69.807, 20.47, 0.00806, 0.64972, -0.76007, 0.00067, 406, 100,
 19:44:57.418,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, -1.188, 0.004, -1.049, -4.456, -1.282, -27.222, , , , , , , 179.632, -0.807, -96.559, -78.300, 13.100, -69.807, 20.47, 0.00806, 0.64972, -0.76007, 0.00067, 406, 100,
 19:44:57.418,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, -1.318, -0.064, -0.741, 0.305, -0.061, 10.62, , , , , , , 179.615, -0.802, -96.465, -78.300, 13.100, -69.807, 20.47, 0.00806, 0.64972, -0.76007, 0.00067, 406, 100,
 19:44:57.418,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, -1.143, -0.07, -0.729, 2.38, 1.953, 28.87, , , , , , , 179.632, -0.813, -96.707, -78.300, 13.100, -69.807, 20.47, 0.00806, 0.64972, -0.76007, 0.00067, 406, 100,
 19:44:57.418,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, -0.562, -0.062, -0.917, 2.441, 4.272, 48.401, , , , , , , 179.665, -0.851, -97.092, -78.300, 13.100, -69.807, 20.47, 0.00806, 0.64972, -0.76007, 0.00067, 406, 100,
 19:44:57.419,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, 0.001, -0.023, -1.089, 0.671, 2.625, 58.289, , , , , , , 179.687, -0.895, -97.652, -78.300, 13.100, -69.807, 20.47, 0.00806, 0.64972, -0.76007, 0.00067, 406, 100,
 19:44:57.458,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, 0.268, 0.013, -1.165, -1.587, -0.183, 53.284, , , , , , , 179.687, -0.901, -98.212, -78.300, 13.100, -69.807, 20.47, 0.00806, 0.64972, -0.76007, 0.00067, 406, 100,
 19:44:57.458,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, 0.416, 0.015, -1.063, -1.953, 3.052, 46.631, , , , , , , 179.676, -0.923, -98.707, -78.300, 13.100, -69.807, 20.47, 0.00806, 0.64972, -0.76007, 0.00067, 406, 100,
 19:44:57.487,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.385, 1.299, -0.008, -0.997, -1.526, -0.366, 52.551, , , , , , , 179.659, -0.95, -99.207, -78.300, 13.100, -69.807, 20.47, 0.00806, 0.64972, -0.76007, 0.00067, 406, 100,
 19:44:57.487,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, 1.632, 0.007, -0.938, 0.305, -4.211, 20.569, , , , , , , 179.665, -0.912, -99.602, -78.300, 13.100, -69.807, 20.47, 0.00806, 0.64972, -0.76007, 0.00067, 406, 100,
 19:44:57.551,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, 1.46, 0.028, -0.894, -0.61, 0.183, -10.01, , , , , , , 179.665, -0.901, -99.602, -78.300, 13.100, -69.807, 20.47, 0.00806, 0.64972, -0.76007, 0.00067, 406, 100,
 19:44:57.552,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, 1.059, 0.051, -0.87, 1.221, -3.601, -26.245, , , , , , , 179.665, -0.879, -99.432, -78.300, 13.100, -69.807, 20.47, 0.00806, 0.64972, -0.76007, 0.00067, 406, 100,
 19:44:57.552,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, 0.369, 0.048, -0.889, 1.953, 0.366, -47.302, , , , , , , 179.681, -0.857, -99.036, -78.300, 13.100, -69.807, 20.47, 0.00806, 0.64972, -0.76007, 0.00067, 406, 100,
 19:44:57.552,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, -0.036, 0.008, -0.969, 1.587, -1.038, -46.814, , , , , , , 179.692, -0.857, -98.558, -78.300, 13.100, -69.807, 20.47, 0.00806, 0.64972, -0.76007, 0.00067, 406, 100,
 19:44:57.553,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, -0.153, -0.026, -1.049, 1.038, 0.366, -43.335, , , , , , , 179.698, -0.851, -98.113, -78.300, 13.100, -69.807, 20.47, 0.00806, 0.64972, -0.76007, 0.00067, 406, 100,
 19:44:57.553,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, -0.302, -0.016, -1.112, -0.488, -3.54, -42.542, , , , , , , 179.698, -0.835, -97.696, -78.300, 13.100, -69.807, 20.47, 0.00806, 0.64972, -0.76007, 0.00067, 406, 100,
 19:44:57.554,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, -1.19, 0.011, -1.042, -1.404, -1.343, -48.889, , , , , , , 179.681, -0.791, -97.224, -78.300, 13.100, -69.807, 20.47, 0.00806, 0.64972, -0.76007, 0.00067, 406, 100,
 19:44:57.554,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, -1.427, -0.013, -1.022, -1.16, -0.061, -12.695, , , , , , , 179.67, -0.791, -96.91, -78.300, 13.100, -69.807, 20.47, 0.00806, 0.64972, -0.76007, 0.00067, 406, 100,
 19:44:57.590,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, -1.622, -0.031, -1.011, -2.686, -1.465, 3.235, , , , , , , 179.643, -0.775, -96.905, -78.300, 13.100, -69.807, 20.47, 0.00806, 0.64972, -0.76007, 0.00067, 406, 100,
 19:44:57.590,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, -1.5, -0.073, -0.88, -0.183, 0.916, 28.564, , , , , , , 179.632, -0.78, -97.053, -78.300, 13.100, -69.807, 20.47, 0.00806, 0.64972, -0.76007, 0.00067, 406, 100,
 19:44:57.590,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, -1.407, -0.085, -0.792, 1.77, 0.61, 47.729, , , , , , , 179.648, -0.786, -97.465, -78.300, 13.100, -69.807, 20.47, 0.00806, 0.64972, -0.76007, 0.00067, 406, 100,
 19:44:57.591,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, -1.115, -0.079, -0.897, 2.502, 1.648, 69.214, , , , , , , 179.676, -0.807, -98.047, -78.300, 13.100, -69.807, 20.47, 0.00806, 0.64972, -0.76007, 0.00067, 406, 100,
 19:44:57.591,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, -0.813, -0.073, -1.047, 0.61, 0.793, 85.266, , , , , , , 179.703, -0.818, -98.849, -78.300, 13.100, -69.807, 20.47, 0.00806, 0.64972, -0.76007, 0.00067, 406, 100,
 19:44:57.591,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, -0.562, -0.096, -1.101, -0.427, 1.099, 93.689, , , , , , , 179.709, -0.835, -99.745, -78.300, 13.100, -69.807, 20.47, 0.00806, 0.64972, -0.76007, 0.00067, 406, 100,
 19:44:57.591,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, -0.253, -0.133, -1.056, -1.526, 1.221, 105.774, , , , , , , 179.714, -0.851, -100.756, -78.300, 13.100, -69.807, 20.47, 0.00806, 0.64972, -0.76007, 0.00067, 406, 100,
 19:44:57.592,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, -0.162, -0.131, -0.965, -0.916, 0.183, 104.248, , , , , , , 179.714, -0.868, -101.81, -78.300, 13.100, -69.807, 20.47, 0.00806, 0.64972, -0.76007, 0.00067, 406, 100,
 19:44:57.627,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, -0.08, -0.125, -0.91, 0.061, 0.977, 108.398, , , , , , , 179.72, -0.873, -102.87, -78.300, 13.100, -69.807, 20.47, 0.00806, 0.64972, -0.76007, 0.00067, 406, 100,
 19:44:57.627,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, -0.007, -0.122, -0.957, 0.061, -0.671, 110.657, , , , , , , 179.736, -0.89, -103.98, -78.300, 13.100, -69.807, 20.47, 0.00806, 0.64972, -0.76007, 0.00067, 406, 100,
 19:44:57.628,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, -0.099, -0.133, -1.026, -0.793, -1.343, 106.812, , , , , , , 179.747, -0.879, -105.068, -78.300, 13.100, -69.807, 20.47, 0.00806, 0.64972, -0.76007, 0.00067, 406, 100,
 19:44:57.628,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, -0.282, -0.153, -1.003, -0.671, -2.747, 107.788, , , , , , , 179.753, -0.868, -106.139, -78.300, 13.100, -69.807, 20.47, 0.00806, 0.64972, -0.76007, 0.00067, 406, 100,
 19:44:57.773,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, -0.51, -0.163, -0.952, 0.061, -3.357, 111.938, , , , , , , 179.764, -0.835, -107.238, -78.300, 13.100, -69.807, 20.47, 0.00806, 0.64972, -0.76007, 0.00067, 406, 100,
 19:44:57.798,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, -0.725, -0.17, -0.971, 0.061, -2.563, 120.789, , , , , , , 179.775, -0.813, -108.408, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:57.798,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, -0.747, -0.202, -1.033, -0.916, -0.244, 134.155, , , , , , , 179.786, -0.802, -109.682, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:57.798,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, -0.611, -0.256, -1.006, -1.282, 1.404, 145.874, , , , , , , 179.791, -0.818, -111.094, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:57.840,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, -0.35, -0.304, -0.925, -0.244, 1.587, 154.358, , , , , , , 179.797, -0.835, -112.604, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:57.841,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, -0.072, -0.316, -0.904, 0.549, 1.892, 160.461, , , , , , , 179.819, -0.868, -114.186, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:57.841,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, 0.088, -0.299, -1.024, -0.366, -0.366, 161.377, , , , , , , 179.841, -0.873, -115.801, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:57.841,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, 0.124, -0.287, -1.099, -2.075, -0.61, 159.546, , , , , , , 179.846, -0.879, -117.411, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:57.842,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, 0.127, -0.294, -1.007, -1.892, -0.61, 157.349, , , , , , , 179.846, -0.873, -118.998, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:57.842,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, 0.08, -0.301, -0.882, -0.122, -1.16, 153.87, , , , , , , 179.852, -0.873, -120.553, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:57.842,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, 0.023, -0.291, -0.891, 0.854, -1.709, 152.161, , , , , , , 179.874, -0.857, -122.08, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:57.843,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, -0.008, -0.279, -1.011, 0, -2.258, 152.771, , , , , , , 179.901, -0.851, -123.613, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:57.843,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, -0.051, -0.279, -1.077, -1.282, -2.502, 150.879, , , , , , , 179.912, -0.824, -125.134, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:57.843,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, -0.365, -0.293, -1.015, -1.099, -2.38, 146.301, , , , , , , 179.912, -0.807, -126.617, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:57.843,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, -0.555, -0.325, -0.945, -0.183, -1.526, 155.884, , , , , , , 179.923, -0.78, -128.112, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:57.844,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, -0.519, -0.353, -0.95, 0, -1.526, 171.082, , , , , , , 179.94, -0.775, -129.776, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:57.845,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, -0.404, -0.374, -0.991, -0.671, 1.465, 175.476, , , , , , , 179.951, -0.775, -131.501, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:57.845,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, -0.053, -0.404, -0.988, -0.671, 1.038, 187.5, , , , , , , 179.962, -0.797, -133.336, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:57.845,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, 0.074, -0.411, -0.979, -0.671, 0.183, 183.044, , , , , , , 179.978, -0.802, -135.198, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:57.845,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:56.745, 0.083, -0.411, -0.994, -0.793, -0.793, 180.664, , , , , , , 179.989, -0.802, -137.01, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:57.861,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:57.100, 0.071, -0.411, -1.004, -0.977, -0.977, 180.664, , , , , , , -180, -0.791, -138.823, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:57.861,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:57.100, 0.065, -0.409, -0.984, -0.916, -0.916, 180.237, , , , , , , -179.989, -0.786, -140.625, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:57.861,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:57.100, 0.075, -0.4, -0.957, -0.488, -0.977, 179.626, , , , , , , -179.978, -0.775, -142.427, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:57.880,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:57.100, 0.075, -0.39, -0.961, -0.305, -1.16, 178.345, , , , , , , -179.967, -0.769, -144.223, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:57.914,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:57.100, 0.045, -0.389, -0.989, -0.488, -1.343, 177.124, , , , , , , -179.951, -0.747, -146.003, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:57.914,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:57.100, -0.005, -0.398, -1.006, -0.793, -2.075, 176.514, , , , , , , -179.94, -0.736, -147.772, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:57.914,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:57.100, -0.052, -0.407, -0.982, -0.549, -1.648, 176.941, , , , , , , -179.934, -0.714, -149.54, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:57.914,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:57.100, -0.091, -0.403, -0.97, -0.305, -1.892, 177.917, , , , , , , -179.918, -0.698, -151.315, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:57.980,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:57.100, -0.156, -0.397, -0.989, -0.488, -1.709, 178.65, , , , , , , -179.907, -0.676, -153.1, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:58.005,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:57.100, -0.137, -0.407, -1.004, -0.977, -0.244, 183.044, , , , , , , -179.901, -0.665, -154.913, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:58.005,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:57.100, -0.015, -0.432, -0.985, -1.038, 0.854, 187.988, , , , , , , -179.896, -0.665, -156.775, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:58.006,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:57.100, 0.049, -0.444, -0.951, -0.366, -0.549, 188.66, , , , , , , -179.885, -0.67, -158.659, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:58.022,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:57.100, 0.657, -0.435, -0.896, 0.305, 5.92, 197.754, , , , , , , -179.868, -0.692, -160.576, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:58.022,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:57.100, 2.912, -0.404, -0.957, 6.531, -7.446, 209.045, , , , , , , -179.824, -0.692, -162.675, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:58.022,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:57.100, 3.713, -0.208, -1.142, -0.671, 5.92, 122.559, , , , , , , -179.764, -0.665, -164.284, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:58.042,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:57.100, 4.506, -0.119, -1.133, -1.831, -0.732, 88.928, , , , , , , -179.78, -0.72, -165.333, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:58.042,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:57.100, 3.552, -0.011, -0.887, -0.366, -6.531, -1.892, , , , , , , -179.78, -0.659, -165.734, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:58.042,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:57.100, 2.46, -0.009, -0.765, 1.709, -8.911, -36.377, , , , , , , -179.78, -0.593, -165.493, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:58.043,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:57.100, 0.893, 0.01, -0.841, 1.831, -1.831, -80.872, , , , , , , -179.758, -0.522, -164.888, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
 19:44:58.043,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:57.100, -0.374, 0.022, -1.129, -1.892, 0.122, -91.98, , , , , , , -179.769, -0.522, -163.987, -78.300, 13.100, -69.807, 20.47, 0.00592, 0.4491, -0.8934, 0.00012, 406, 100,
